RSSD9001,RSSD9050,RSSD9999,RSSDSubmissionDate,RSSD9055,RSSDOTSDocketNumber,RSSD9042,RSSD9017,RSSDFinInstAddress,RSSD9130,RSSD9200,RSSD9220,RSSDFinInstFilingType,RCFN5513,RCFNK260,RCFNK290,RCFNB554,RCFNB555,RCFNB553,RCFN2650,RCFN2625,RCFNGW43,RCFNB902,RCFNB903,RCFNB900,RCFNB901,RCFNK293,RCFNK291,RCFNK292,RCFNK296,RCFNK294,RCFNK295,RCFNK289,RCFN6631,RCFNB572,RCFNB573,RCFNB574,RCFN3404,RCFN3360,RCFNA245,RCFN6636,RCFNF235,RCFN2200,RCFNF234,RCFN2133,RCFN2898,RCFN3542,RCFN3543
3308574,57884,06/30/2022,29JUL2022:17:05:16,0,0,81019117,PARAMOUNT BANK,90 VILLAGE SQUARE CENTER,HAZELWOOD,MO,63042,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308574,57884,09/30/2022,27OCT2022:18:02:27,0,0,81019117,PARAMOUNT BANK,90 VILLAGE SQUARE CENTER,HAZELWOOD,MO,63042,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308574,57884,12/31/2022,27JAN2023:16:53:20,0,0,81019117,PARAMOUNT BANK,90 VILLAGE SQUARE CENTER,HAZELWOOD,MO,63042,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308574,57884,03/31/2023,26APR2023:18:34:46,0,0,81019117,PARAMOUNT BANK,90 VILLAGE SQUARE CENTER,HAZELWOOD,MO,63042,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309393,57869,03/31/2022,26APR2022:12:15:16,0,0,42108449,"1ST TRUST BANK, INC.",24 COMMERCE DRIVE,HAZARD,KY,41701,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309393,57869,06/30/2022,07AUG2022:12:30:19,0,0,42108449,"1ST TRUST BANK, INC.",24 COMMERCE DRIVE,HAZARD,KY,41701,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309393,57869,09/30/2022,25OCT2022:12:18:49,0,0,42108449,"1ST TRUST BANK, INC.",24 COMMERCE DRIVE,HAZARD,KY,41701,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309393,57869,12/31/2022,27JAN2023:12:03:12,0,0,42108449,"1ST TRUST BANK, INC.",24 COMMERCE DRIVE,HAZARD,KY,41701,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309393,57869,03/31/2023,27APR2023:14:38:47,0,0,42108449,"1ST TRUST BANK, INC.",24 COMMERCE DRIVE,HAZARD,KY,41701,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309571,57920,03/31/2022,08AUG2022:18:11:12,0,0,124303081,PRIME ALLIANCE BANK,1868 SOUTH 500 WEST,WOODS CROSS,UT,84010,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309571,57920,06/30/2022,08AUG2022:18:14:03,0,0,124303081,PRIME ALLIANCE BANK,1868 SOUTH 500 WEST,WOODS CROSS,UT,84010,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309571,57920,09/30/2022,27OCT2022:16:58:48,0,0,124303081,PRIME ALLIANCE BANK,1868 SOUTH 500 WEST,WOODS CROSS,UT,84010,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309571,57920,12/31/2022,14FEB2023:13:51:21,0,0,124303081,PRIME ALLIANCE BANK,1868 SOUTH 500 WEST,WOODS CROSS,UT,84010,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309571,57920,03/31/2023,20APR2023:17:05:59,0,0,124303081,PRIME ALLIANCE BANK,1868 SOUTH 500 WEST,WOODS CROSS,UT,84010,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310287,58011,03/31/2022,28APR2022:11:54:44,24547,0,31150408,"BESSEMER TRUST COMPANY OF DELAWARE, NATIONAL ASSOCIATION",1007 ORANGE STREET,WILMINGTON,DE,19801,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310287,58011,06/30/2022,28JUL2022:13:13:50,24547,0,31150408,"BESSEMER TRUST COMPANY OF DELAWARE, NATIONAL ASSOCIATION",1007 ORANGE STREET,WILMINGTON,DE,19801,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310287,58011,09/30/2022,28OCT2022:16:35:51,24547,0,31150408,"BESSEMER TRUST COMPANY OF DELAWARE, NATIONAL ASSOCIATION",1007 ORANGE STREET,WILMINGTON,DE,19801,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310287,58011,12/31/2022,29JAN2023:12:35:31,24547,0,31150408,"BESSEMER TRUST COMPANY OF DELAWARE, NATIONAL ASSOCIATION",1007 ORANGE STREET,WILMINGTON,DE,19801,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310287,58011,03/31/2023,28APR2023:14:10:20,24547,0,31150408,"BESSEMER TRUST COMPANY OF DELAWARE, NATIONAL ASSOCIATION",1007 ORANGE STREET,WILMINGTON,DE,19801,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312124,58000,03/31/2022,26APR2022:14:24:26,0,0,101115056,VISIONBANK,3031 SW WANAMAKER RD,TOPEKA,KS,66614,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314043,58039,03/31/2022,22APR2022:16:07:10,0,0,91916899,FIRST RESOURCE BANK,7449 VILLAGE DRIVE,LINO LAKES,MN,55014,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314043,58039,06/30/2022,25JUL2022:09:28:02,0,0,91916899,FIRST RESOURCE BANK,7449 VILLAGE DRIVE,LINO LAKES,MN,55014,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314043,58039,09/30/2022,28OCT2022:09:42:01,0,0,91916899,FIRST RESOURCE BANK,7449 VILLAGE DRIVE,LINO LAKES,MN,55014,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314043,58039,12/31/2022,27JAN2023:22:05:30,0,0,91916899,FIRST RESOURCE BANK,7449 VILLAGE DRIVE,LINO LAKES,MN,55014,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314043,58039,03/31/2023,02MAY2023:16:33:30,0,0,91916899,FIRST RESOURCE BANK,7449 VILLAGE DRIVE,LINO LAKES,MN,55014,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314119,58010,03/31/2022,14FEB2023:18:25:37,0,0,92905456,FREEDOM BANK,530 9TH STREET WEST,COLUMBIA FALLS,MT,59912,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314119,58010,06/30/2022,14FEB2023:18:27:29,0,0,92905456,FREEDOM BANK,530 9TH STREET WEST,COLUMBIA FALLS,MT,59912,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314119,58010,09/30/2022,14FEB2023:18:35:52,0,0,92905456,FREEDOM BANK,530 9TH STREET WEST,COLUMBIA FALLS,MT,59912,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314119,58010,12/31/2022,14FEB2023:18:35:58,0,0,92905456,FREEDOM BANK,530 9TH STREET WEST,COLUMBIA FALLS,MT,59912,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314119,58010,03/31/2023,18APR2023:18:21:39,0,0,92905456,FREEDOM BANK,530 9TH STREET WEST,COLUMBIA FALLS,MT,59912,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316739,57897,03/31/2022,26APR2022:11:17:17,0,0,81226421,SOUTHERNTRUST BANK,701 N COURT ST,MARION,IL,62959,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316739,57897,06/30/2022,26JUL2022:12:12:04,0,0,81226421,SOUTHERNTRUST BANK,701 N COURT ST,MARION,IL,62959,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316739,57897,09/30/2022,27OCT2022:17:12:26,0,0,81226421,SOUTHERNTRUST BANK,701 N COURT ST,MARION,IL,62959,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316739,57897,12/31/2022,27JAN2023:10:13:27,0,0,81226421,SOUTHERNTRUST BANK,701 N COURT ST,MARION,IL,62959,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316739,57897,03/31/2023,19APR2023:11:37:48,0,0,81226421,SOUTHERNTRUST BANK,701 N COURT ST,MARION,IL,62959,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317192,57899,03/31/2022,27APR2022:12:36:52,0,0,81019120,1ST ADVANTAGE BANK,240 SALT LICK ROAD,SAINT PETERS,MO,63376,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317192,57899,06/30/2022,28JUL2022:10:58:33,0,0,81019120,1ST ADVANTAGE BANK,240 SALT LICK ROAD,SAINT PETERS,MO,63376,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317192,57899,09/30/2022,25OCT2022:18:14:14,0,0,81019120,1ST ADVANTAGE BANK,240 SALT LICK ROAD,SAINT PETERS,MO,63376,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317192,57899,12/31/2022,24JAN2023:16:52:26,0,0,81019120,1ST ADVANTAGE BANK,240 SALT LICK ROAD,SAINT PETERS,MO,63376,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317192,57899,03/31/2023,28APR2023:11:20:44,0,0,81019120,1ST ADVANTAGE BANK,240 SALT LICK ROAD,SAINT PETERS,MO,63376,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317932,57919,03/31/2022,29APR2022:14:26:25,0,0,21213944,CONNECTONE BANK,301 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317932,57919,06/30/2022,29JUL2022:13:40:56,0,0,21213944,CONNECTONE BANK,301 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317932,57919,09/30/2022,28OCT2022:15:26:29,0,0,21213944,CONNECTONE BANK,301 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317932,57919,12/31/2022,17MAR2023:14:25:36,0,0,21213944,CONNECTONE BANK,301 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317932,57919,03/31/2023,28APR2023:14:33:55,0,0,21213944,CONNECTONE BANK,301 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320576,57734,03/31/2022,27APR2022:11:46:24,24493,0,122243871,EH NATIONAL BANK,"8484 WILSHIRE BOULEVARD, SUITE 100",BEVERLY HILLS,CA,90211,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320576,57734,06/30/2022,26JUL2022:19:15:54,24493,0,122243871,EH NATIONAL BANK,"8484 WILSHIRE BOULEVARD, SUITE 100",BEVERLY HILLS,CA,90211,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320576,57734,09/30/2022,26OCT2022:09:37:25,24493,0,122243871,EH NATIONAL BANK,"8484 WILSHIRE BOULEVARD, SUITE 100",BEVERLY HILLS,CA,90211,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320576,57734,12/31/2022,03MAR2023:15:18:07,24493,0,122243871,EH NATIONAL BANK,"8484 WILSHIRE BOULEVARD, SUITE 100",BEVERLY HILLS,CA,90211,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320576,57734,03/31/2023,25APR2023:19:02:05,24493,0,122243871,EH NATIONAL BANK,"8484 WILSHIRE BOULEVARD, SUITE 100",BEVERLY HILLS,CA,90211,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320781,58013,03/31/2022,24MAY2022:16:05:29,0,0,73900577,TWO RIVERS BANK & TRUST,222 NORTH MAIN STREET,BURLINGTON,IA,52601,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320781,58013,06/30/2022,27JUL2022:14:29:09,0,0,73900577,TWO RIVERS BANK & TRUST,222 NORTH MAIN STREET,BURLINGTON,IA,52601,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320781,58013,09/30/2022,28OCT2022:15:46:41,0,0,73900577,TWO RIVERS BANK & TRUST,222 NORTH MAIN STREET,BURLINGTON,IA,52601,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320781,58013,12/31/2022,01MAR2023:12:11:55,0,0,73900577,TWO RIVERS BANK & TRUST,222 NORTH MAIN STREET,BURLINGTON,IA,52601,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320781,58013,03/31/2023,01MAY2023:14:01:27,0,0,73900577,TWO RIVERS BANK & TRUST,222 NORTH MAIN STREET,BURLINGTON,IA,52601,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322468,58025,03/31/2022,29APR2022:15:43:39,0,0,107007074,VERUS BANK OF COMMERCE,"3700 SOUTH COLLEGE AVENUE, UNIT 102",FORT COLLINS,CO,80525,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322468,58025,06/30/2022,29JUL2022:19:10:59,0,0,107007074,VERUS BANK OF COMMERCE,"3700 SOUTH COLLEGE AVENUE, UNIT 102",FORT COLLINS,CO,80525,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322468,58025,09/30/2022,28OCT2022:14:25:13,0,0,107007074,VERUS BANK OF COMMERCE,"3700 SOUTH COLLEGE AVENUE, UNIT 102",FORT COLLINS,CO,80525,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322468,58025,12/31/2022,30JAN2023:15:56:22,0,0,107007074,VERUS BANK OF COMMERCE,"3700 SOUTH COLLEGE AVENUE, UNIT 102",FORT COLLINS,CO,80525,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322468,58025,03/31/2023,28APR2023:16:58:04,0,0,107007074,VERUS BANK OF COMMERCE,"3700 SOUTH COLLEGE AVENUE, UNIT 102",FORT COLLINS,CO,80525,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325759,57968,03/31/2022,29APR2022:17:04:10,0,0,51409278,PRIMIS BANK,307 CHURCH LANE,TAPPAHANNOCK,VA,22560,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325759,57968,06/30/2022,19AUG2022:11:09:25,0,0,51409278,PRIMIS BANK,307 CHURCH LANE,TAPPAHANNOCK,VA,22560,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325759,57968,09/30/2022,08NOV2022:15:43:47,0,0,51409278,PRIMIS BANK,307 CHURCH LANE,TAPPAHANNOCK,VA,22560,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325759,57968,12/31/2022,30JAN2023:16:26:12,0,0,51409278,PRIMIS BANK,307 CHURCH LANE,TAPPAHANNOCK,VA,22560,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325759,57968,03/31/2023,30APR2023:14:11:21,0,0,51409278,PRIMIS BANK,307 CHURCH LANE,TAPPAHANNOCK,VA,22560,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337097,57873,03/31/2022,15AUG2022:19:47:23,0,0,122043864,COMMONWEALTH BUSINESS BANK,"3435 WILSHIRE BOULEVARD, SUITE 100",LOS ANGELES,CA,90010,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337097,57873,06/30/2022,15AUG2022:19:49:02,0,0,122043864,COMMONWEALTH BUSINESS BANK,"3435 WILSHIRE BOULEVARD, SUITE 100",LOS ANGELES,CA,90010,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337097,57873,09/30/2022,25OCT2022:18:59:50,0,0,122043864,COMMONWEALTH BUSINESS BANK,"3435 WILSHIRE BOULEVARD, SUITE 100",LOS ANGELES,CA,90010,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337097,57873,12/31/2022,27JAN2023:14:01:45,0,0,122043864,COMMONWEALTH BUSINESS BANK,"3435 WILSHIRE BOULEVARD, SUITE 100",LOS ANGELES,CA,90010,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337097,57873,03/31/2023,27APR2023:12:54:44,0,0,122043864,COMMONWEALTH BUSINESS BANK,"3435 WILSHIRE BOULEVARD, SUITE 100",LOS ANGELES,CA,90010,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340725,57807,03/31/2022,29APR2022:17:33:28,717974,17974,21473030,QUONTIC BANK,3105 BROADWAY,ASTORIA,NY,11106,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340725,57807,06/30/2022,29JUL2022:21:41:31,717974,17974,21473030,QUONTIC BANK,3105 BROADWAY,ASTORIA,NY,11106,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340725,57807,09/30/2022,28OCT2022:12:27:31,717974,17974,21473030,QUONTIC BANK,3105 BROADWAY,ASTORIA,NY,11106,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340725,57807,12/31/2022,30JAN2023:15:01:21,717974,17974,21473030,QUONTIC BANK,3105 BROADWAY,ASTORIA,NY,11106,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340725,57807,03/31/2023,28APR2023:12:36:57,717974,17974,21473030,QUONTIC BANK,3105 BROADWAY,ASTORIA,NY,11106,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340903,57882,03/31/2022,19AUG2022:14:26:03,0,0,61120518,LEGACY STATE BANK,3825 HARRISON ROAD,LOGANVILLE,GA,30052,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340903,57882,06/30/2022,19AUG2022:14:26:22,0,0,61120518,LEGACY STATE BANK,3825 HARRISON ROAD,LOGANVILLE,GA,30052,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340903,57882,09/30/2022,26OCT2022:17:38:40,0,0,61120518,LEGACY STATE BANK,3825 HARRISON ROAD,LOGANVILLE,GA,30052,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340903,57882,12/31/2022,24JAN2023:10:31:13,0,0,61120518,LEGACY STATE BANK,3825 HARRISON ROAD,LOGANVILLE,GA,30052,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340903,57882,03/31/2023,19APR2023:15:31:58,0,0,61120518,LEGACY STATE BANK,3825 HARRISON ROAD,LOGANVILLE,GA,30052,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341393,58074,03/31/2022,25APR2022:10:34:42,0,47021,61220654,FLINT COMMUNITY BANK,112 NORTH WESTOVER BOULEVARD,ALBANY,GA,31707,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341393,58074,06/30/2022,25JUL2022:11:44:20,0,47021,61220654,FLINT COMMUNITY BANK,112 NORTH WESTOVER BOULEVARD,ALBANY,GA,31707,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341393,58074,09/30/2022,26OCT2022:10:05:17,0,47021,61220654,FLINT COMMUNITY BANK,112 NORTH WESTOVER BOULEVARD,ALBANY,GA,31707,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341393,58074,12/31/2022,26JAN2023:14:28:52,0,47021,61220654,FLINT COMMUNITY BANK,112 NORTH WESTOVER BOULEVARD,ALBANY,GA,31707,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341393,58074,03/31/2023,19MAY2023:07:24:29,0,47021,61220654,FLINT COMMUNITY BANK,112 NORTH WESTOVER BOULEVARD,ALBANY,GA,31707,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342671,57931,03/31/2022,23JUN2022:10:44:45,0,0,67015656,ANCHOR BANK,4500 PGA BOULEVARD SUITE 111,PALM BEACH GARDENS,FL,33418,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342671,57931,06/30/2022,08JUL2022:11:21:22,0,0,67015656,ANCHOR BANK,4500 PGA BOULEVARD SUITE 111,PALM BEACH GARDENS,FL,33418,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342671,57931,09/30/2022,25OCT2022:17:09:20,0,0,67015656,ANCHOR BANK,4500 PGA BOULEVARD SUITE 111,PALM BEACH GARDENS,FL,33418,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342671,57931,12/31/2022,09FEB2023:11:33:22,0,0,67015656,ANCHOR BANK,4500 PGA BOULEVARD SUITE 111,PALM BEACH GARDENS,FL,33418,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342671,57931,03/31/2023,21JUN2023:11:31:24,0,0,67015656,ANCHOR BANK,4500 PGA BOULEVARD SUITE 111,PALM BEACH GARDENS,FL,33418,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343146,57954,03/31/2022,28APR2022:10:32:21,0,0,64108951,SUMNER BANK & TRUST,780 BROWNS LANE,GALLATIN,TN,37066,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343146,57954,06/30/2022,10FEB2023:10:14:15,0,0,64108951,SUMNER BANK & TRUST,780 BROWNS LANE,GALLATIN,TN,37066,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343146,57954,09/30/2022,10FEB2023:10:18:45,0,0,64108951,SUMNER BANK & TRUST,780 BROWNS LANE,GALLATIN,TN,37066,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343146,57954,12/31/2022,10FEB2023:10:57:28,0,0,64108951,SUMNER BANK & TRUST,780 BROWNS LANE,GALLATIN,TN,37066,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343146,57954,03/31/2023,18APR2023:10:02:39,0,0,64108951,SUMNER BANK & TRUST,780 BROWNS LANE,GALLATIN,TN,37066,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344321,58057,03/31/2022,28APR2022:15:18:12,0,0,91017471,TRADITION CAPITAL BANK,100 WEST LAKE STREET,WAYZATA,MN,55391,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344321,58057,06/30/2022,29JUL2022:13:56:44,0,0,91017471,TRADITION CAPITAL BANK,100 WEST LAKE STREET,WAYZATA,MN,55391,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344321,58057,09/30/2022,28OCT2022:15:51:37,0,0,91017471,TRADITION CAPITAL BANK,100 WEST LAKE STREET,WAYZATA,MN,55391,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344321,58057,12/31/2022,26JAN2023:17:02:43,0,0,91017471,TRADITION CAPITAL BANK,100 WEST LAKE STREET,WAYZATA,MN,55391,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344321,58057,03/31/2023,28APR2023:17:11:57,0,0,91017471,TRADITION CAPITAL BANK,100 WEST LAKE STREET,WAYZATA,MN,55391,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346268,57978,03/31/2022,16MAY2022:17:23:11,0,0,125108748,SAVIBANK,1020 SOUTH BURLINGTON BOULEVARD,BURLINGTON,WA,98233,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346268,57978,06/30/2022,29JUL2022:17:19:43,0,0,125108748,SAVIBANK,1020 SOUTH BURLINGTON BOULEVARD,BURLINGTON,WA,98233,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346268,57978,09/30/2022,22DEC2022:15:37:52,0,0,125108748,SAVIBANK,1020 SOUTH BURLINGTON BOULEVARD,BURLINGTON,WA,98233,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346268,57978,12/31/2022,30JAN2023:14:10:00,0,0,125108748,SAVIBANK,1020 SOUTH BURLINGTON BOULEVARD,BURLINGTON,WA,98233,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346268,57978,03/31/2023,27APR2023:11:39:55,0,0,125108748,SAVIBANK,1020 SOUTH BURLINGTON BOULEVARD,BURLINGTON,WA,98233,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346633,58282,03/31/2022,28APR2022:18:42:06,0,0,92905472,EAGLE BANK,80 HERITAGE LANE,POLSON,MT,59860,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346633,58282,06/30/2022,07MAR2023:16:44:06,0,0,92905472,EAGLE BANK,80 HERITAGE LANE,POLSON,MT,59860,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346633,58282,09/30/2022,07MAR2023:16:44:14,0,0,92905472,EAGLE BANK,80 HERITAGE LANE,POLSON,MT,59860,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346633,58282,12/31/2022,07MAR2023:16:44:20,0,0,92905472,EAGLE BANK,80 HERITAGE LANE,POLSON,MT,59860,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346633,58282,03/31/2023,27APR2023:18:40:42,0,0,92905472,EAGLE BANK,80 HERITAGE LANE,POLSON,MT,59860,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347603,58049,03/31/2022,06FEB2023:15:54:07,0,0,83008508,"ECLIPSE BANK, INC.",3827 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347603,58049,06/30/2022,06FEB2023:16:18:51,0,0,83008508,"ECLIPSE BANK, INC.",3827 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347603,58049,09/30/2022,07FEB2023:14:57:19,0,0,83008508,"ECLIPSE BANK, INC.",3827 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347603,58049,12/31/2022,07FEB2023:15:07:15,0,0,83008508,"ECLIPSE BANK, INC.",3827 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347603,58049,03/31/2023,24APR2023:11:14:22,0,0,83008508,"ECLIPSE BANK, INC.",3827 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347911,58082,03/31/2022,12SEP2022:14:35:02,0,0,114994031,AUSTIN CAPITAL BANK SSB,8100 SHOAL CREEK BOULEVARD,AUSTIN,TX,78757,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
